"id","agcy_agencies_id","title","tags","created_at","created_by_agency_member_id","updated_at","updated_by_agency_member_id","deleted_at","deleted_by_agency_member_id"
368,50,"วัดคินคะคุจิหรือวัดทอง ที่เกียวโต ญี่ปุ่น","","2021-09-18 05:27:55",163,"2021-09-18 05:56:10",163,NULL,NULL
369,50,"สวยป่าไผ่ อาราชิยาม่า Arashiyama Bamboo  เกียวโต ญี่ปุ่น","","2021-09-18 06:06:38",163,"2021-09-18 06:06:38",163,NULL,NULL
372,50,"วัดน้ำใสคิโยมิซุ  KIYOMIZU TEMPLE","","2021-09-18 06:25:37",163,"2021-09-18 06:25:37",163,NULL,NULL
373,50,"เสาโทริอิ ที่ ศาลเจ้าฟูชิมิ อินาริ  FUSHIMI INARI SHRINE เกียวโต ญี่ปุ่น","","2021-09-18 06:43:28",163,"2021-09-18 06:43:54",163,NULL,NULL
374,50,"วัดเซ็นโซจิ SENSOJI  อาซากุสะ ASAKUSA  โตเกียว ","","2021-09-19 09:41:35",163,"2021-09-19 09:41:35",163,NULL,NULL
375,50,"ทะเลสาบอาชิโนโกะ  LAKE ASHINOKO ","","2021-09-19 10:12:54",163,"2021-09-19 10:12:54",163,NULL,NULL
376,78,"ไร่ชา ขนาดใหญ่ที่สุดของเกาหลี O'sulloc tea museum เกาะเจจู","jeju-do,jeju,korea,เกาะเจจู,เที่ยวเกาะเจจู,เที่ยวเกาหลี","2021-09-19 15:47:44",274,"2021-11-16 16:37:46",274,NULL,NULL
377,50,"โอวาคุดานิ แห่งฮาโกเนะ โตเกียว ญี่ปุ่น","","2021-09-20 03:45:37",163,"2021-09-20 03:45:37",163,NULL,NULL
378,101," “เที่ยวญี่ปุ่นช่วงฤดูใบไม้เปลี่ยนสี สถานที่หรือกิจกรรมที่ไม่ควรพลาด","JNTOthailand,Visitjapan,คิดถึงญี่ปุ่น,เที่ยวญี่ปุ่น,ใบไม้เปลี่ยนสีญี่ปุ่น,AutumnJapan","2021-09-20 07:43:05",330,"2021-09-20 07:43:05",330,NULL,NULL
379,101,"ถ่ายรูปสุดชิคหลากหลายมุมที่เมืองฮาโกเนะ","Hakone,Kanagawa,Kanto,JNTOthailand,visitjapan,คิดถึงญี่ปุ่น,เที่ยวญี่ปุ่น,Onsen","2021-09-20 07:57:21",330,"2021-09-20 07:57:21",330,NULL,NULL
380,101,"หนีร้อนมาผ่อนคลายและสนุกสนานไปกับการโต้คลื่นที่คานากาว่า","Kanto,Kanagawa,JNTOthailand,visitjapan,SummerJapan","2021-09-20 08:24:44",330,"2021-09-20 08:24:44",330,NULL,NULL
381,75,"วัดทานาล๊อต แห่งเกาะบาหลี : ดินแดนทะเล อินโดนีเซีย","","2021-09-20 09:39:15",265,"2021-09-21 02:10:13",265,NULL,NULL
382,75,"เกาะโชโดชิมะ จังหวัดคางาวะ :  แองเจิลโรด แห่งประเทศญี่ปุ่น","ทัวร์ญี่ปุ่น,เที่ยวญี่ปุ่น,รีวิวญี่ปุ่น,คะงาวะ,ชิโกะคุ,เกาะโชโดชิมะ,แองเจิลโรด,ทะเลเซโตะ","2021-09-21 10:03:40",265,"2021-09-22 06:20:42",265,NULL,NULL
383,78,"อุโมงค์เก็บไวน์ ในภูเขามหึมา ณ เมืองคูวาเรลี ประเทศจอร์เจีย","จอเจียร์,อุโมงค์เก็บไวน์,ไวน์แดง,ไวน์ขาว,ไวน์องุ่น,เที่ยวจอรืเจีย,ทัวร์จอร์เจีย,kvevri","2021-09-21 18:35:49",274,"2021-11-17 01:47:31",274,NULL,NULL
384,90,"เพลิดเพลินและผ่อนคลายไปกับอนเซ็น 3 สไตล์ในภูมิภาคโทโฮคุ","โทโฮคุ,Tohoku,นิวโต อนเซ็น,Nyuto Onsen,Akita,อาคิตะ,Tokyo Station,ทะซะวะโคะ,Tazawako,ริงโกะ อนเซ็น,โอฟุนาโตะ,คิระคิระด้ง","2021-09-22 02:30:30",305,"2021-09-22 02:30:30",305,NULL,NULL
385,90,"หนีร้อนมาผ่อนคลายและสนุกสนานไปกับการโต้คลื่นที่คานากาว่า","Kanagawa,Kanto,JNTOthailand,SummerJapan","2021-09-22 02:34:20",305,"2021-09-22 02:34:20",305,NULL,NULL
386,90,"ถ่ายรูปสุดชิคหลากหลายมุมที่เมืองฮาโกเนะ","Hakone,Kanagawa,Kanto,JNTOthailand,visitjapan,คิดถึงญี่ปุ่น,เที่ยวญี่ปุ่น,Onsen","2021-09-22 02:39:46",305,"2021-09-22 02:39:46",305,NULL,NULL
387,27,"ถ่ายรูปสุดชิคหลากหลายมุมที่เมืองฮาโกเนะ","Hakone,Kanagawa,Kanto,JNTOthailand,visitjapan,คิดถึงญี่ปุ่น,เที่ยวญี่ปุ่น,Onsen","2021-09-22 02:50:17",76,"2021-09-22 02:50:17",76,NULL,NULL
388,27,"มาแชร์ความเห็นกันว่า “เที่ยวญี่ปุ่นช่วงฤดูใบไม้เปลี่ยนสี สถานที่หรือกิจกรรมที่ไม่ควรพลาด","JNTOthailand,Visitjapan,คิดถึงญี่ปุ่น,เที่ยวญี่ปุ่น,ใบไม้เปลี่ยนสีญี่ปุ่น,AutumnJapan","2021-09-22 03:01:25",76,"2021-09-22 03:01:25",76,NULL,NULL
390,50,"เมืองจีน คุนหมิง ต้าหลี่ ลี่เจียง กับที่เที่ยวสุด Unseen และเมืองมรดกโลก","","2021-09-22 07:13:14",163,"2021-09-22 07:13:14",163,NULL,NULL
391,75,"ตะลุยควานใจ่ : ตลาดโบราณนครเฉิงตู แห่งจีนแผ่นดินใหญ่","ทัวร์จีน,เที่ยวจีน,รีวิวจีน,ถนนคนเดินควานใจ่,เมืองเฉิงตู,มณฑลเสฉวน,ตลาดโบราณจีน","2021-09-23 03:50:51",265,"2021-09-23 03:50:51",265,NULL,NULL
392,75,"ขบวนรถไฟเจียหลาง : ประวัติศาสตร์แห่งเล่อซาน","ทัวร์จีน,รีวิวจีน,ทัวร์รถไฟเจียหยาง,เที่ยวรถไฟเจียหยาง,เที่ยวเมืองเล่อซาน,เที่ยวเสฉวน,มณฑลเสฉวน,เล่อซาน,ตั๋วเครื่องบินราคานักเรียน,ตั๋วเครื่องบินราคาถูก","2021-09-23 09:43:53",263,"2021-09-24 03:00:02",263,NULL,NULL
393,50,"ตุรกี (Turkey) ดินแดนสองทวีป","","2021-09-24 09:06:42",163,"2021-09-24 09:06:42",163,NULL,NULL
394,78,"เที่ยวนิกโก้ กินพุดดิ้งเจ้าดัง NIKKO PUDDING TEI.","","2021-09-25 17:32:11",274,"2021-11-17 02:27:06",274,"2021-11-17 02:27:06",274
395,75," น้ำตกโอโตะโดโระ : มหัศจรรย์น้ำตกแห่งโทคุชิมะ ประเทศญี่ปุ่น","ทัวร์ญี่ปุ่น,เที่ยวญี่ปุ่น,รีวิวญี่ปุ่น,โทคุชิมะ,น้ำตกโอโตะโดโระ,ชิโกกุ","2021-09-27 05:05:33",265,"2021-09-27 06:30:15",265,NULL,NULL
396,50,"เมืองพนมเปญ ประเทศกัมพูชา","","2021-09-28 05:11:20",163,"2021-09-28 05:11:20",163,NULL,NULL
397,50,"เกาะรง สีหนุห์วิลล์ กัมพูชา","","2021-09-28 05:37:51",163,"2021-09-28 05:37:51",163,NULL,NULL
398,50,"จังหวัดกระบี่ น้ำสวย ทะเลใส","","2021-09-28 05:54:31",163,"2021-09-28 05:54:31",163,NULL,NULL
399,50,"เกาะหลีเป๊ะ มัลดีฟส์เมืองไทย","","2021-09-28 06:09:12",163,"2021-09-28 06:09:12",163,NULL,NULL
400,50,"เกาะกระดาน เกาะสวย เมืองตรัง","","2021-09-28 06:43:52",163,"2021-09-28 06:43:52",163,NULL,NULL
401,75,"สะพานเซโตะโอฮาชิและพิพิธภัณฑ์ : จังหวัดคางาวะ ประเทศญี่ปุ่น","ทัวร์ญี่ปุ่น,รีวิวญ๊่ปุ่น,ทัวร์เซโตะโอฮาชิ,เที่ยวโอเซโตะโอฮาชิ,เที่ยวคางาวะ,เที่ยวชิโกะคุ,คางาวะ,ชิโกะคุ,ญี่ปุ่น,ตั๋วเครื่องบินราคาถูก,ตั๋วเครื่องราคานักเรียน","2021-09-28 07:54:37",263,"2021-09-29 01:53:34",263,NULL,NULL
402,78,"...","","2021-09-29 09:18:51",274,"2021-09-29 10:31:59",274,"2021-09-29 10:31:59",274
403,50,"เที่ยวสุโขทัยได้ไปแล้วจะหลงรัก","","2021-09-29 09:28:29",163,"2021-09-29 09:28:29",163,NULL,NULL
404,78,"Shōrinzan Daruma-ji ต้นกำเนิดแห่งตุ๊กตาดารุมะ","ตุ๊กตาดารุมะ","2021-09-29 10:32:25",274,"2021-11-17 02:26:48",274,"2021-11-17 02:26:48",274
405,38,"เ ช ค อิ น เ ที่ ย ว เ ชี ย ง ใ ห ม่ | คาเฟ่เครื่องบินแอร์ไดมอน","","2021-09-29 14:57:32",111,"2021-09-29 14:57:32",111,NULL,NULL
406,50,"เมืองกาญจนบุรี  ธรรมชาติงาม น้ำตกสวย รวยน้ำใจ","","2021-10-01 05:45:35",163,"2021-10-01 06:10:57",163,NULL,NULL
407,50,"สิบสองปันนา ไทยในแดนจีน","","2021-10-04 03:45:58",163,"2021-10-04 03:45:58",163,NULL,NULL
409,50," มะละแหม่ง หรือ เมาะลำเลิง","","2021-10-04 05:02:19",163,"2021-10-04 05:02:19",163,NULL,NULL
410,50,"สังเวชนียสถาน ประเทศอินเดีย,เนปาล (พุทธสังเวชนียสถาน 4 ตำบล)","","2021-10-05 03:59:41",163,"2021-10-05 03:59:41",163,NULL,NULL
411,50,"วังเวียง กุ้ยหลินเมืองลาว","","2021-10-07 05:27:58",163,"2021-10-07 05:27:58",163,NULL,NULL
412,50,"โอซาก้า OSAKA JAPAN ","","2021-10-13 10:15:50",163,"2021-10-13 10:15:50",163,NULL,NULL
413,50,"จอร์เจียวิวยุโรป   ฟรีวีซ่าคนไทย","","2021-10-15 03:17:32",163,"2021-10-15 03:17:32",163,NULL,NULL
419,111,"ประเทศตุรกี ","","2021-10-15 06:50:48",371,"2021-10-15 06:50:48",371,NULL,NULL
420,105,"เที่ยวไต้หวัน แนะนำในที่เที่ยว ชอปปิ้ง กิน ดื่ม ที่ตลาดกลางคืนซื่อหลิน Shilin Night Market","เที่ยวไต้หวัน แนะนำในที่เที่ยว ชอปปิ้ง กิน ดื่ม ที่ตลาดกลางคืนซื่อหลิน Shilin Night Market,เที่ยวไต้หวัน,ตลาดกลางคืนซื่อหลิน,ของกินแนะนำที่ตลาดกลางคืนซื่อหลิน,ไต้หวัน,ไทเป,ตลาดกลางคืนซื่อหลิน (士林夜市; พินอิน: Shìlín Yèshì),ทัวร์ไต้หวันทีมทราเวลเซอร์วิส,ทัวร์จีน","2021-10-19 04:15:48",351,"2021-10-19 04:15:48",351,NULL,NULL
421,99,"มรดกโลกทางธรรมชาติ ‘จิ่วจ้ายโกว’  มณฑลเสฉวน","สวรรค์บนดิน,มณฑลเสฉวน,จิ่วจ้ายโกว,ทะเลสาบ หุบเขา ป่าไม้,ประเทศจีน","2021-10-20 06:56:21",344,"2021-10-20 06:56:21",344,NULL,NULL
422,50,"เมืองนารา ญี่ปุ่นกับไฮไลท์สถานที่ท่องเที่ยว","","2021-10-20 08:04:56",163,"2021-10-20 08:04:56",163,NULL,NULL
